city,neighbourhood,street,Area,Number of rooms,Floor,No. of floors,Building type,Heating system,Equipment,Building Energy Efficiency Class,Additional premises,Additional Equipment,Security,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop,crime,Price,Percent_Decrease,build_year,renovation_year,is_renovated,is_price_decreased,STREET,AVG_BIRTH_YEAR,TOTAL_CHILDREN,TOTAL_PEOPLE,TOTAL_DIVORCED,TOTAL_WIDOWED,TOTAL_MARRIED,TOTAL_SINGLE
Vilnius,Karoliniškės,Dariaus Gerbutavičiaus g.,63.86,3,2,9,Block house,Central,Fully equipped,,Storeroom Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,,250.0,140.0,210.0,160.0,16,149000,,1973,1973.0,0,0,Dariaus Gerbutavičiaus g.,1973.694991558807,503.0,1777.0,237.0,211.0,699.0,630.0
Vilnius,Naujininkai,Panevėžio g.,37.0,2,2,5,Brick,Central,Fully equipped,,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,270.0,220.0,280.0,270.0,"50,69 €/month
~ 1,37 €/m²",70000,"2,8%",1980,1980.0,0,1,Panevėžio g.,1977.372340425532,152.0,658.0,115.0,33.0,245.0,265.0
Vilnius,Naujamiestis,Statybininkų g.,68.38,2,5,9,Monolithic,Central thermostat,Fully equipped,A+,Balcony Parking space Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,160.0,230.0,260.0,290.0,"38,29 €/month
~ 0,56 €/m²",299900,,2018,2018.0,0,0,Statybininkų g.,1980.6226158038148,181.0,734.0,103.0,52.0,236.0,343.0
Vilnius,Karoliniškės,Virginijaus Druskio g.,32.41,1,7,12,Block house,Central,Fully equipped,,,,,400.0,290.0,90.0,110.0,6,91000,,1973,1973.0,0,0,Virginijaus Druskio g.,1975.0998674326115,608.0,2263.0,320.0,275.0,828.0,840.0
Vilnius,Pašilaičiai,Budiniškių g.,25.58,1,7,7,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Washing machine Furniture Refrigerator Shower Recuperation,Code door lock Video surveillance,600.0,560.0,360.0,390.0,"10,23 €/month
~ 0,40 €/m²",103000,"1,9%",2019,2019.0,0,1,Budiniškių g.,1992.4871794871794,240.0,546.0,44.0,6.0,231.0,265.0
Vilnius,Pašilaičiai,Perkūnkiemio g.,52.98,2,5,9,Brick,Central thermostat,Fully equipped,,Storeroom Balcony Cellar,,,160.0,740.0,330.0,60.0,"32,32 €/month
~ 0,61 €/m²",123000,,2007,2007.0,0,0,Perkūnkiemio g.,1992.8348851644942,2901.0,4833.0,392.0,69.0,1912.0,2460.0
Vilnius,Šnipiškės,Daugėliškio g.,48.77,2,5,11,Brick,Central thermostat,Fully equipped,,Storeroom Parking space,Conditioner Washing machine Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock Video surveillance,290.0,450.0,220.0,140.0,"38,04 €/month
~ 0,78 €/m²",215000,,2015,2015.0,0,0,Daugėliškio g.,1989.1091234347048,249.0,559.0,55.0,17.0,208.0,279.0
Vilnius,Fabijoniškės,Gedvydžių g.,80.88,4,9,9,Block house,Central thermostat,Fully equipped,,Storeroom Balcony Cellar Closet,Furniture Kitchen furniture Bath,Steel doors Code door lock,510.0,240.0,300.0,240.0,7,139000,,1991,1991.0,0,0,Gedvydžių g.,1977.8693018807778,905.0,3137.0,280.0,220.0,1451.0,1186.0
Vilnius,Senamiestis,Mindaugo g.,53.44,2,4,7,Brick,Central thermostat,Fully equipped,,Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Code door lock,160.0,140.0,60.0,250.0,"39,01 €/month
~ 0,73 €/m²",339000,,2002,2002.0,0,0,Mindaugo g.,1985.3215767634854,229.0,482.0,38.0,21.0,201.0,222.0
Vilnius,Naujoji Vilnia,Gerovės g.,37.23,2,3,4,Brick,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Code door lock,300.0,300.0,370.0,40.0,2,94000,,1964,1964.0,0,0,Gerovės g.,1977.2664796633942,639.0,2139.0,279.0,239.0,852.0,769.0
Vilnius,Žvėrynas,Birutės g.,17.65,1,2,5,Brick,Central,Fully equipped,,,,Code door lock,340.0,290.0,460.0,370.0,"20,83 €/month
~ 1,18 €/m²",55000,,1971,1971.0,0,0,Birutės g.,1983.8961038961038,202.0,462.0,50.0,20.0,183.0,209.0
Vilnius,Užupis,Krivių g.,52.0,3,2,6,Brick,Central,Fully equipped,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath Recuperation,Code door lock,160.0,220.0,630.0,240.0,3,220000,,1988,1988.0,0,0,,,,,,,,
Vilnius,Karoliniškės,Loretos Asanavičiūtės g.,49.3,2,6,9,Block house,Central,Fully equipped,,,,,130.0,330.0,250.0,190.0,3,110000,,1973,1973.0,0,0,Loretos Asanavičiūtės g.,1975.9639611407083,930.0,3191.0,427.0,379.0,1199.0,1186.0
Vilnius,Fabijoniškės,Fabijoniškių g.,50.47,3,7,9,Block house,Central,Fully equipped,,Storeroom Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,500.0,330.0,360.0,290.0,12,137000,,1988,1988.0,0,0,Fabijoniškių g.,1980.276953381484,2665.0,7615.0,802.0,475.0,3346.0,2992.0
Vilnius,Pilaitė,M. Mažvydo g.,51.88,2,7,9,Block house,Central thermostat,Fully equipped,B,Balcony Terrace Parking space Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,310.0,310.0,70.0,200.0,8,143000,,2012,2012.0,0,0,M. Mažvydo g.,1990.3647887323943,1060.0,2130.0,162.0,47.0,923.0,998.0
Vilnius,Antakalnis,Antakalnio g.,52.0,3,4,5,Brick,Central,Fully equipped,,Balcony Cellar,,Code door lock,270.0,400.0,90.0,220.0,"34,84 €/month
~ 0,67 €/m²",118000,,1963,2007.0,1,0,Antakalnio g.,1975.7874720357943,1212.0,4470.0,623.0,406.0,1601.0,1840.0
Vilnius,Šnipiškės,Kalvarijų g.,50.5,2,5,5,Block house,Central,Fully equipped,,,,,260.0,320.0,150.0,130.0,"61,11 €/month
~ 1,21 €/m²",110000,"2,7%",1976,1976.0,0,1,Kalvarijų g.,1976.0398847437064,1816.0,6594.0,924.0,626.0,2480.0,2564.0
Vilnius,Fabijoniškės,Gedvydžių g.,67.0,3,3,5,Block house,Central,Fully equipped,,Balcony Cellar,Furniture Kitchen furniture,Steel doors Code door lock,180.0,230.0,190.0,140.0,"80,40 €/month
~ 1,20 €/m²",120000,,1991,1991.0,0,0,Gedvydžių g.,1977.8693018807778,905.0,3137.0,280.0,220.0,1451.0,1186.0
Vilnius,Šeškinė,Šeškinės Sodų g.,40.0,2,4,4,Brick,Gas,Fully equipped,A,,Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer Recuperation,,610.0,580.0,550.0,590.0,0,179500,,2022,2022.0,0,0,Šeškinės Sodų g.,1991.0838323353294,105.0,167.0,12.0,2.0,74.0,79.0
Vilnius,Pilaitė,Trakėnų g.,96.41,4,2,2,Brick,Central thermostat,Fully equipped,,Storeroom Balcony Terrace Parking space Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Fireplace Shower Bath,Steel doors Code door lock,590.0,400.0,710.0,160.0,0,259300,"0,4%",2014,2014.0,0,1,Trakėnų g.,1987.6712962962963,112.0,216.0,21.0,2.0,96.0,97.0
Vilnius,Šiaurės miestelis,Kazimiero Ladygos g.,55.0,2,2,9,Brick,Central thermostat,Fully equipped,,Balcony,Conditioner Washing machine Furniture Refrigerator Kitchen furniture,Steel doors,320.0,50.0,180.0,250.0,13,157000,"5,4%",2004,2004.0,0,1,,,,,,,,
Vilnius,Šnipiškės,Širvintų g.,72.23,3,4,4,Brick,Central thermostat,Fully equipped,,Storeroom Balcony Terrace Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Bath,,340.0,240.0,130.0,400.0,"36,84 €/month
~ 0,51 €/m²",330000,"2,9%",2017,2017.0,0,1,Širvintų g.,1980.243309002433,125.0,411.0,57.0,23.0,151.0,180.0
Vilnius,Naujamiestis,Kauno g.,35.21,1,6,6,Brick,Central,Fully equipped,,Balcony Parking space,Furniture,Steel doors Code door lock,500.0,350.0,100.0,200.0,"17,25 €/month
~ 0,49 €/m²",145000,,2017,2017.0,0,0,Kauno g.,1985.188351920694,248.0,807.0,70.0,28.0,282.0,427.0
Vilnius,Pilaitė,M. Mažvydo g.,54.19,2,9,9,Block house,Central thermostat,Fully equipped,B,Balcony Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,310.0,310.0,70.0,200.0,8,158000,,2012,2012.0,0,0,M. Mažvydo g.,1990.3647887323943,1060.0,2130.0,162.0,47.0,923.0,998.0
Vilnius,Viršuliškės,Juozo Rutkausko g.,49.5,2,4,6,Monolithic,Central thermostat,Fully equipped,A+,Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Dish washer Bath,Steel doors Alarm system,240.0,600.0,390.0,130.0,7,195000,1%,2017,2017.0,0,1,Juozo Rutkausko g.,1991.094890510949,63.0,137.0,5.0,4.0,67.0,61.0
Vilnius,Justiniškės,Taikos g.,49.83,2,5,5,Block house,Central,Fully equipped,,Storeroom Balcony Cellar,Washing machine Furniture Refrigerator Stove,Steel doors Code door lock,60.0,280.0,210.0,150.0,"76,24 €/month
~ 1,53 €/m²",95000,"3,1%",1985,1985.0,0,1,Taikos g.,1977.471732193389,5131.0,16609.0,1797.0,1277.0,7252.0,6283.0
Vilnius,Karoliniškės,Loretos Asanavičiūtės g.,30.84,1,8,12,Block house,Central,Fully equipped,,,,,360.0,290.0,50.0,80.0,14,87000,,1975,1975.0,0,0,Loretos Asanavičiūtės g.,1975.9639611407083,930.0,3191.0,427.0,379.0,1199.0,1186.0
Vilnius,Santariškės,Daujoto g.,57.0,2,3,4,Brick,Aerothermal,Fully equipped,A++,Storeroom Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock,1500.0,3400.0,380.0,480.0,1,200000,1%,2021,2021.0,0,1,,,,,,,,
Vilnius,Rasos,Pirčiupių g.,112.18,4,1,2,Brick,"Central, gas",Fully equipped,,Storeroom Cellar Parking space,Washing machine Kitchen furniture Stove Plastic pipes Bath,,140.0,290.0,390.0,180.0,10,350000,,1956,1956.0,0,0,Pirčiupių g.,1982.4642857142858,10.0,28.0,5.0,1.0,8.0,14.0
Vilnius,Naujamiestis,Naugarduko g.,51.31,2,8,10,Brick,Central,Fully equipped,,Balcony Cellar,Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,260.0,280.0,210.0,50.0,"58,49 €/month
~ 1,14 €/m²",138800,"0,7%",1980,1980.0,0,1,Naugarduko g.,1979.357006673022,584.0,2098.0,317.0,133.0,722.0,926.0
Vilnius,Šeškinė,Ukmergės g.,50.25,3,2,5,Block house,"Central, electric",Fully equipped,,Balcony Cellar Closet,Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Code door lock,200.0,460.0,290.0,140.0,"63,82 €/month
~ 1,27 €/m²",136500,,1981,1981.0,0,0,Ukmergės g.,1976.1401504597382,946.0,3589.0,441.0,364.0,1426.0,1358.0
Vilnius,Pašilaičiai,Gabijos g.,50.0,2,2,5,Block house,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,130.0,240.0,160.0,190.0,"59,00 €/month
~ 1,18 €/m²",111000,"2,6%",1985,1985.0,0,1,Gabijos g.,1981.7732673267326,2284.0,6060.0,596.0,380.0,2549.0,2535.0
Vilnius,Fabijoniškės,P. Žadeikos g.,87.64,4,2,5,Block house,Central,Fully equipped,,,,,140.0,220.0,310.0,180.0,6,175000,"6,1%",1989,1989.0,0,1,P. Žadeikos g.,1980.0535470668485,1017.0,2932.0,267.0,174.0,1326.0,1165.0
Vilnius,Baltupiai,Juozo Balčikonio g.,40.0,2,3,9,Brick,Central thermostat,Fully equipped,B,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,290.0,740.0,290.0,170.0,2,154000,"1,3%",2012,2012.0,0,1,,,,,,,,
Vilnius,Lazdynai,Erfurto g.,64.0,3,8,9,Block house,Central,Fully equipped,,Storeroom Balcony Cellar Parking space,Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Code door lock,310.0,360.0,80.0,50.0,"78,08 €/month
~ 1,22 €/m²",146500,"0,3%",1971,1971.0,0,1,Erfurto g.,1976.3616144975288,1076.0,3642.0,469.0,374.0,1441.0,1358.0
Vilnius,Bajorai,Bajorų kel.,44.0,2,3,4,Brick,"Electric, central thermostat",Fully equipped,A,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Shower,Steel doors Code door lock,270.0,1500.0,320.0,220.0,0,159000,,2014,2014.0,0,0,,,,,,,,
Vilnius,Naujamiestis,Gerosios Vilties g.,15.7,1,4,5,Brick,Central,Fully equipped,,,,,300.0,280.0,160.0,150.0,17,51500,1%,1964,1964.0,0,1,,,,,,,,
Vilnius,Baltupiai,Kazio Ulvydo g.,42.44,2,5,5,Brick,Central,Fully equipped,,Balcony Parking space,Washing machine Furniture Floor heating system Kitchen furniture Dish washer Shower,Steel doors Code door lock,180.0,800.0,390.0,330.0,2,154000,"1,9%",2015,2015.0,0,1,,,,,,,,
Vilnius,Šeškinė,Ukmergės g.,34.45,1,3,5,Block house,Central,Fully equipped,,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,200.0,110.0,190.0,140.0,"48,23 €/month
~ 1,40 €/m²",101000,,1979,1979.0,0,0,Ukmergės g.,1976.1401504597382,946.0,3589.0,441.0,364.0,1426.0,1358.0
Vilnius,Pašilaičiai,Pašilaičių g.,39.89,1,1,5,Block house,Gas,Fully equipped,,,,,270.0,300.0,500.0,120.0,4,99400,,2002,2002.0,0,0,Pašilaičių g.,1980.349352051836,1299.0,3704.0,348.0,170.0,1690.0,1496.0
Vilnius,Karoliniškės,Dariaus Gerbutavičiaus g.,47.0,2,9,9,Block house,Central,Fully equipped,D,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,330.0,180.0,270.0,130.0,15,120000,,1976,1976.0,0,0,Dariaus Gerbutavičiaus g.,1973.694991558807,503.0,1777.0,237.0,211.0,699.0,630.0
Vilnius,Santariškės,Dangeručio g.,73.71,3,1,4,Brick,Aerothermal,Fully equipped,A++,Terrace Parking space Closet,Conditioner Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Bath Recuperation,Steel doors Code door lock,1500.0,3500.0,260.0,690.0,0,247000,"0,8%",2023,2023.0,0,1,,,,,,,,
Vilnius,Santariškės,Dangeručio g.,68.44,3,1,4,Brick,Aerothermal,Fully equipped,A++,Terrace Parking space Closet,Conditioner Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Bath Recuperation,Steel doors Code door lock,1500.0,3500.0,260.0,690.0,0,227000,"0,9%",2023,2023.0,0,1,,,,,,,,
Vilnius,Lazdynėliai,Žaibo g.,57.93,3,4,4,Brick,Central,Fully equipped,A,Storeroom Balcony Cellar Parking space,Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Code door lock Video surveillance,180.0,1700.0,390.0,360.0,0,210000,,2021,2021.0,0,0,,,,,,,,
Vilnius,Paupys,Aukštaičių g.,46.0,2,1,4,Brick,Central thermostat,Fully equipped,,Terrace Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Recuperation,Steel doors Code door lock Video surveillance,600.0,470.0,330.0,70.0,"28,06 €/month
~ 0,61 €/m²",268000,,2020,2020.0,0,0,,,,,,,,
Vilnius,Naujamiestis,Panerių g.,90.0,4,2,3,Brick,Geothermal,Partially equipped,,Terrace Parking space,,,560.0,390.0,340.0,280.0,31,449000,,2024,2024.0,0,0,Panerių g.,1984.8723958333333,100.0,384.0,39.0,23.0,115.0,207.0
Vilnius,Žirmūnai,Rinktinės g.,69.25,3,3,9,Block house,Central,Fully equipped,,Storeroom Balcony Cellar Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath Recuperation,Steel doors Code door lock,140.0,300.0,230.0,170.0,"72,71 €/month
~ 1,05 €/m²",222000,"1,8%",1976,2024.0,1,1,Rinktinės g.,1975.636921965318,798.0,2768.0,311.0,270.0,1145.0,1042.0
Vilnius,Naujininkai,Dariaus ir Girėno g.,36.05,2,5,5,Brick,Central,Fully equipped,,,Washing machine Stove Plastic pipes Bath,Steel doors Code door lock,150.0,250.0,170.0,140.0,5,73000,,1970,1970.0,0,0,Dariaus ir Girėno g.,1974.6187335092347,350.0,1516.0,331.0,156.0,458.0,571.0
Vilnius,Naujamiestis,Švitrigailos g.,18.45,1,3,4,Brick,Central,Fully equipped,,,Washing machine Furniture Refrigerator Kitchen furniture,,290.0,290.0,130.0,80.0,"25,09 €/month
~ 1,36 €/m²",65000,"8,5%",1957,1957.0,0,1,Švitrigailos g.,1982.208108108108,257.0,740.0,85.0,40.0,283.0,332.0
Vilnius,Naujamiestis,Mindaugo g.,35.0,1,2,5,Brick,Central thermostat,Fully equipped,,,,,510.0,390.0,160.0,180.0,"18,90 €/month
~ 0,54 €/m²",154350,2%,2016,2016.0,0,1,Mindaugo g.,1987.4731567644953,551.0,1397.0,110.0,46.0,530.0,711.0
Vilnius,Lazdynai,Kazimiero Jelskio g.,48.36,2,1,3,Brick,Geothermal,Fully equipped,,,,,210.0,420.0,590.0,540.0,2,229000,,2018,2018.0,0,0,Kazimiero Jelskio g.,1988.9927536231885,72.0,138.0,8.0,6.0,59.0,65.0
Vilnius,Markučiai,Subačiaus g.,29.0,1,1,5,Brick,Electric,Fully equipped,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors,80.0,810.0,80.0,90.0,"35,38 €/month
~ 1,22 €/m²",59900,,1972,1972.0,0,0,,,,,,,,
Vilnius,Naujininkai,Šaltkalvių g.,21.0,1,4,9,Brick,Central,Fully equipped,,Balcony,Shower,Steel doors Code door lock,230.0,150.0,120.0,180.0,12,53000,"0,9%",1978,1978.0,0,1,Šaltkalvių g.,1976.7072049054675,760.0,3914.0,550.0,344.0,1162.0,1858.0
Vilnius,Šeškinė,Paberžės g.,67.27,3,5,9,Block house,Central,Other,,Storeroom Balcony Cellar Closet,Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Alarm system Code door lock,120.0,160.0,360.0,30.0,8,145000,"1,4%",1981,1981.0,0,1,Paberžės g.,1975.8404312668463,506.0,1855.0,238.0,178.0,763.0,676.0
Vilnius,Baltupiai,Didlaukio g.,40.0,2,3,5,Brick,"Central thermostat, geothermal",Fully equipped,A+,,Conditioner Washing machine Furniture Floor heating system Kitchen furniture Recuperation,Steel doors Code door lock Video surveillance,210.0,130.0,400.0,250.0,"2,40 €/month
~ 0,06 €/m²",178500,"1,9%",2020,2020.0,0,1,,,,,,,,
Vilnius,Žemieji Paneriai,Titnago g.,48.31,2,3,5,Brick,Electric,Fully equipped,,Storeroom Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower,Code door lock Video surveillance,1200.0,960.0,510.0,140.0,2,115000,,1983,2020.0,1,0,,,,,,,,
Vilnius,Fabijoniškės,S. Stanevičiaus g.,87.0,4,6,9,Block house,"Central, aerothermal",Fully equipped,,Balcony Cellar Sauna,Conditioner Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors Alarm system Code door lock,160.0,330.0,390.0,170.0,5,205000,,1990,1990.0,0,0,S. Stanevičiaus g.,1977.50859030837,2761.0,9080.0,992.0,606.0,4054.0,3428.0
Vilnius,Viršuliškės,Viršuliškių g.,18.0,1,2,3,Brick,Central thermostat,Fully equipped,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock Video surveillance,310.0,470.0,200.0,200.0,17,59000,,1980,1980.0,0,0,Viršuliškių g.,1975.7553257755076,2239.0,8027.0,1024.0,849.0,3150.0,3004.0
Vilnius,Pilaitė,Elbingo g.,61.0,3,4,4,Brick,Central,Fully equipped,,,,,250.0,350.0,340.0,250.0,"26,84 €/month
~ 0,44 €/m²",197000,"6,2%",2017,2017.0,0,1,Elbingo g.,1995.4850852272727,924.0,1408.0,72.0,12.0,618.0,706.0
Vilnius,Šnipiškės,Verkių g.,66.64,2,3,5,Brick,Central,Fully equipped,A,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Code door lock,170.0,100.0,250.0,190.0,"43,32 €/month
~ 0,65 €/m²",215000,,2003,2003.0,0,0,,,,,,,,
Vilnius,Šiaurės miestelis,Ulonų g.,102.0,3,8,10,Other,Central thermostat,Fully equipped,,Balcony Closet,Fireplace Floor heating system Furniture Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Code door lock Alarm system Video surveillance,90.0,460.0,90.0,100.0,"66,30 €/month
~ 0,65 €/m²",350000,,2008,2008.0,0,0,,,,,,,,
Vilnius,Baltupiai,Baltupio g.,69.0,2,10,12,Brick,Central,Fully equipped,,Storeroom Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,,140.0,470.0,390.0,380.0,"87,63 €/month
~ 1,27 €/m²",156000,,1984,1984.0,0,0,,,,,,,,
Vilnius,Lazdynai,Architektų g.,32.39,1,9,9,Monolithic,Central,Other,,,,,470.0,250.0,300.0,200.0,"24,94 €/month
~ 0,77 €/m²",82000,,1971,2008.0,1,0,Architektų g.,1975.3807254434737,4095.0,15108.0,1935.0,1554.0,5920.0,5699.0
Vilnius,Žvėrynas,Stumbrų g.,48.0,2,1,6,Block house,Central thermostat,Fully equipped,,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors Code door lock Video surveillance,290.0,460.0,300.0,170.0,"16,32 €/month
~ 0,34 €/m²",210000,"1,9%",2016,2016.0,0,1,Stumbrų g.,1992.8481012658228,255.0,474.0,29.0,9.0,190.0,246.0
Vilnius,Vilkpėdė,Žemaitės g.,29.0,1,4,5,Brick,Central,Fully equipped,,Storeroom,,Steel doors,140.0,230.0,180.0,120.0,"34,51 €/month
~ 1,19 €/m²",85000,,1966,1966.0,0,0,Žemaitės g.,1979.1558028616853,353.0,1258.0,154.0,102.0,459.0,543.0
Vilnius,Rasos,Tyzenhauzų g.,23.17,1,2,3,Brick,Central,Not equipped,,,,,450.0,390.0,170.0,280.0,11,35000,,1958,1958.0,0,0,Tyzenhauzų g.,1975.2223738062755,205.0,733.0,127.0,78.0,276.0,252.0
Vilnius,Naujamiestis,Kauno g.,48.0,2,3,6,Brick,Central thermostat,Fully equipped,,,,,500.0,350.0,100.0,200.0,"23,52 €/month
~ 0,49 €/m²",200000,,2017,2017.0,0,0,Kauno g.,1985.188351920694,248.0,807.0,70.0,28.0,282.0,427.0
Vilnius,Senamiestis,S. Skapo g.,40.05,2,2,4,Brick,"Gas, solid fuel",Not equipped,,Storeroom,Plastic pipes,,590.0,130.0,130.0,200.0,18,169000,,1940,1940.0,0,0,S. Skapo g.,1982.4037267080746,67.0,161.0,19.0,7.0,64.0,71.0
Vilnius,Lazdynai,M. Mironaitės g.,56.0,2,3,6,Brick,Central thermostat,Fully equipped,,Storeroom Balcony Cellar Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Bath,Steel doors Alarm system Code door lock Video surveillance Guard,610.0,970.0,550.0,120.0,0,185000,,2008,2008.0,0,0,M. Mironaitės g.,1991.1968641114984,359.0,574.0,40.0,7.0,231.0,296.0
Vilnius,Šiaurės miestelis,S. Žukausko g.,88.59,3,4,10,Brick,Central thermostat,Fully equipped,,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock,290.0,200.0,400.0,290.0,14,290000,,2005,2005.0,0,0,,,,,,,,
Vilnius,Fabijoniškės,P. Žadeikos g.,67.0,3,10,10,Block house,Central,Fully equipped,,Storeroom Balcony Cellar Parking space Closet,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,250.0,210.0,200.0,80.0,4,142000,,1990,1990.0,0,0,P. Žadeikos g.,1980.0535470668485,1017.0,2932.0,267.0,174.0,1326.0,1165.0
